"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.680779083E0,2.155517578E-2,9.812844086E0,4.131408691E-2
3.690803083E0,3.397933960E-2,9.788594513E0,1.242416382E-2
3.700827083E0,2.978805542E-2,9.787995758E0,1.990859985E-2
3.710851083E0,2.035766602E-2,9.805509338E0,3.143463135E-3
3.720875083E0,1.437011719E-2,9.813442841E0,3.891906738E-3
3.730899083E0,2.559677124E-2,9.803413696E0,1.242416382E-2
3.740923083E0,4.206253052E-2,9.798623657E0,1.047821045E-2
3.750946083E0,4.161346436E-2,9.809850311E0,6.286926270E-3
3.760970083E0,4.565505981E-2,9.814340973E0,1.002914429E-2
3.770994083E0,3.188369751E-2,9.807155914E0,-5.538482666E-3
3.781018083E0,1.511856079E-2,9.810149689E0,-1.975891113E-2
3.791042083E0,2.140548706E-2,9.795480194E0,-1.841171265E-2
3.801066083E0,1.751358032E-2,9.804461517E0,1.302291870E-2
3.811090083E0,2.365081787E-2,9.808054047E0,3.188369751E-2
3.821114083E0,2.170486450E-2,9.816885681E0,4.879852295E-2
3.831137083E0,2.963836670E-2,9.816137238E0,3.173400879E-2
3.841161083E0,2.874023438E-2,9.801916809E0,1.676513672E-2
3.851185083E0,3.113525391E-2,9.800120544E0,-1.062789917E-2
3.861209083E0,2.035766602E-2,9.813742218E0,-1.092727661E-2
3.871233083E0,2.933898926E-2,9.799372101E0,3.742218018E-3
3.881257083E0,1.017883301E-2,9.796078949E0,1.571731567E-2
3.891281083E0,1.272354126E-2,9.814790039E0,4.475692749E-2
3.901304083E0,2.305206299E-2,9.815239105E0,4.984634399E-2
3.911328083E0,3.442840576E-2,9.807904358E0,3.592529297E-2
3.921352083E0,3.487747192E-2,9.808353424E0,3.218307495E-2
3.931376083E0,2.335144043E-2,9.805359650E0,3.143463135E-3
3.941400083E0,3.188369751E-2,9.816885681E0,-1.347198486E-2
3.951424083E0,3.772155762E-2,9.816137238E0,-3.757186890E-2
3.961448083E0,1.377136230E-2,9.804012451E0,-2.365081787E-2
3.971471083E0,3.128494263E-2,9.817334747E0,-7.634124756E-3
3.981495083E0,3.802093506E-2,9.810449066E0,2.484832764E-2
