"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.692354625E0,2.070569229E1,-6.721622314E0,7.332801361E0
1.702377625E0,2.141416901E1,-6.672823792E0,7.493866425E0
1.712401625E0,2.184931412E1,-6.928342438E0,7.487729187E0
1.722425625E0,2.223491226E1,-7.570207672E0,7.884853363E0
1.732448625E0,2.231798950E1,-8.284073181E0,8.426876221E0
1.742472625E0,2.211396378E1,-9.333391113E0,9.232650604E0
1.752496625E0,2.161400345E1,-1.010428802E1,1.046892975E1
1.762520625E0,2.116059631E1,-1.086021606E1,1.137409744E1
1.772543625E0,2.081855759E1,-1.144684616E1,1.221115677E1
1.782567625E0,2.139036850E1,-1.152318741E1,1.350626358E1
1.792591625E0,2.252905060E1,-1.203587128E1,1.495150818E1
1.802614625E0,2.345861755E1,-1.375459717E1,1.555610092E1
1.812638625E0,2.245091309E1,-1.538321045E1,1.486109619E1
1.822662625E0,1.959679825E1,-1.534399200E1,1.328038330E1
1.832685625E0,1.781924469E1,-1.478625183E1,1.170236481E1
1.842709625E0,1.748079849E1,-1.397209488E1,1.090407486E1
1.852733625E0,1.757989243E1,-1.297935928E1,1.181508041E1
1.862757625E0,1.826202393E1,-1.194426178E1,1.396610733E1
1.872780625E0,1.995350647E1,-1.201371735E1,1.513891846E1
1.882804625E0,2.121388550E1,-1.310090652E1,1.536629562E1
1.892828625E0,2.139066788E1,-1.402358780E1,1.590592346E1
1.902851625E0,2.123663818E1,-1.494147903E1,1.611384109E1
1.912875625E0,2.035182816E1,-1.599453918E1,1.558439209E1
1.922899625E0,1.845841553E1,-1.715642303E1,1.504700958E1
1.932922625E0,1.669987244E1,-1.833267700E1,1.541195068E1
1.942946625E0,1.498533783E1,-1.915102524E1,1.643956375E1
1.952970625E0,1.378154114E1,-1.862352219E1,1.656200912E1
1.962994625E0,1.328711929E1,-1.839629471E1,1.494866409E1
1.973017625E0,1.371762405E1,-1.794917450E1,1.311842010E1
1.983041625E0,1.456216782E1,-1.640019562E1,1.254496262E1
1.993065625E0,1.420590866E1,-1.508637772E1,1.185175415E1
2.003088625E0,1.450618423E1,-1.444481186E1,1.112052475E1
2.013112625E0,1.471230560E1,-1.397613647E1,1.107861191E1
2.023136625E0,1.381147888E1,-1.371897125E1,1.032762360E1
2.033160625E0,1.303998322E1,-1.355371490E1,9.315278778E0
2.043183625E0,1.208302322E1,-1.280916321E1,8.986113281E0
2.053207625E0,1.064915497E1,-1.165446442E1,8.661737823E0
2.063231625E0,8.707243195E0,-9.997260590E0,7.807913361E0
2.073254625E0,6.996899872E0,-8.469537506E0,6.867868195E0
2.083278625E0,6.552324371E0,-7.277566223E0,6.302194519E0
2.093302625E0,7.261998596E0,-6.677913208E0,5.664670258E0
2.103325625E0,7.935597839E0,-6.051615601E0,4.709356842E0
2.113349625E0,7.894134064E0,-5.239404602E0,2.928061066E0
2.123373625E0,7.736062775E0,-4.399052124E0,1.388811951E0
2.133397625E0,7.417674866E0,-3.376827850E0,1.597178650E-1
2.143420625E0,6.764732666E0,-2.649340668E0,-8.641529846E-1
2.153444625E0,5.828878784E0,-2.454146576E0,-1.391057281E0
2.163468625E0,4.264781342E0,-2.532583466E0,-9.175918579E-1
2.173491625E0,2.691103821E0,-2.390079803E0,-1.047821045E-2
2.183515625E0,1.216819611E0,-2.492167511E0,5.165757751E-1
2.193539625E0,1.122665405E-1,-2.585573273E0,5.266049194E-1
2.203562625E0,-6.152206421E-1,-2.253713379E0,-1.468446350E-1
2.213586625E0,-1.077758789E-2,-1.987267456E0,-1.785487061E0
2.223610625E0,1.479223938E0,-1.872905273E0,-3.615581360E0
2.233634625E0,2.271226959E0,-1.811083832E0,-5.103487244E0
2.243657625E0,2.044598236E0,-1.947150879E0,-6.610702972E0
2.253681625E0,1.134490814E0,-2.533032532E0,-8.386160889E0
2.263705625E0,-1.254391479E-1,-3.531306610E0,-9.725126495E0
2.273728625E0,-1.263372803E0,-4.319717102E0,-1.041788589E1
2.283752625E0,-2.371668091E0,-5.230572968E0,-1.036085449E1
2.293776625E0,-2.997965698E0,-5.547164612E0,-1.022912842E1
2.303800625E0,-3.074456635E0,-5.158273315E0,-1.028511200E1
2.313823625E0,-3.037782898E0,-5.343887329E0,-1.059421921E1
2.323847625E0,-2.705324249E0,-5.677094421E0,-1.065753754E1
2.333871625E0,-2.331102448E0,-5.455405426E0,-1.059781174E1
2.343894625E0,-1.881437531E0,-5.268743591E0,-9.426647186E0
2.353918625E0,-1.469194794E0,-5.675447845E0,-7.071893921E0
2.363942625E0,-7.604187012E-1,-6.441255341E0,-4.895719299E0
2.373966625E0,8.792715454E-1,-6.479126587E0,-2.692750397E0
2.383989625E0,2.298021240E0,-5.474266205E0,-6.186634827E-1
2.394013625E0,2.881956940E0,-4.471202087E0,7.271878052E-1
2.404037625E0,2.789598999E0,-3.848796387E0,6.839277649E-1
2.414060625E0,2.538720703E0,-3.960913239E0,-6.833290100E-1
2.424084625E0,2.490371246E0,-4.049079895E0,-1.856289825E0
2.434108625E0,2.504891052E0,-4.458628235E0,-2.494562531E0
2.444131625E0,3.028352509E0,-5.093607788E0,-2.386187897E0
2.454155625E0,3.734134827E0,-5.165907440E0,-2.229763184E0
2.464179625E0,4.139192505E0,-5.223836975E0,-2.302661591E0
2.474204375E0,5.178481293E0,-6.083499298E0,-2.143093414E0
2.484227375E0,7.083869019E0,-6.444698181E0,-1.553170166E0
2.494251375E0,8.749754791E0,-5.752836914E0,-7.084767151E-1
2.504275375E0,9.632020111E0,-5.060676270E0,2.393522644E-1
2.514298375E0,1.047581543E1,-5.039270782E0,3.553610229E-1
2.524322375E0,1.112800919E1,-5.419929199E0,3.427871704E-2
2.534346375E0,1.114851654E1,-5.347629547E0,-2.848576355E-1
2.544369375E0,1.139206009E1,-5.781726837E0,-6.330335999E-1
2.554393375E0,1.141526184E1,-6.895560608E0,-3.691323853E-1
2.564417375E0,1.112232101E1,-7.471562805E0,5.156776428E-1
2.574441375E0,1.153650970E1,-7.369774475E0,1.712888031E0
2.584464375E0,1.333501968E1,-7.443571014E0,2.912792816E0
2.594488375E0,1.557660828E1,-7.114854584E0,3.799698486E0
2.604512375E0,1.656949356E1,-5.851481781E0,4.188290405E0
2.614535375E0,1.566447556E1,-5.814358978E0,3.385958862E0
2.624559375E0,1.478325806E1,-7.304510193E0,3.033741302E0
2.634583375E0,1.421593781E1,-8.452023926E0,3.559747467E0
2.644607375E0,1.335792206E1,-8.157885590E0,3.752396851E0
2.654630375E0,1.326017532E1,-7.743098145E0,3.397933960E0
2.664654375E0,1.406310562E1,-8.204738159E0,2.976410522E0
2.674678375E0,1.459854218E1,-8.144413605E0,2.913541260E0
2.684701375E0,1.514775009E1,-8.223299561E0,3.275937653E0
2.694725375E0,1.599319199E1,-8.638685760E0,3.952680359E0
2.704749375E0,1.715253113E1,-9.130562897E0,4.882846069E0
2.714772375E0,1.761387177E1,-9.488468628E0,5.662275238E0
2.724796375E0,1.717034409E1,-9.370364227E0,6.202352142E0
2.734820375E0,1.727946716E1,-9.045390015E0,6.617139587E0
2.744844375E0,1.802237228E1,-8.984466705E0,6.817423096E0
2.754867375E0,1.772015076E1,-8.679700470E0,6.676266632E0
2.764891375E0,1.624377090E1,-8.782686310E0,6.625971222E0
2.774915375E0,1.523217453E1,-9.692494354E0,7.266189880E0
2.784938375E0,1.496258514E1,-1.019799316E1,8.118667145E0
2.794962375E0,1.524070679E1,-1.071397018E1,8.777746582E0
