"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.112425500E0,1.968167175E1,-5.147046661E0,4.529131622E0
1.122449500E0,1.912378189E1,-4.805307312E0,4.349355469E0
1.132472500E0,1.847233658E1,-4.424648895E0,4.349954224E0
1.142496500E0,1.789154434E1,-3.912414093E0,4.283642120E0
1.152520500E0,1.739083557E1,-3.675307159E0,3.876638489E0
1.162543500E0,1.660287415E1,-3.724704437E0,3.640729065E0
1.172567500E0,1.532123932E1,-3.839515686E0,3.884122925E0
1.182590500E0,1.402987473E1,-3.930676117E0,4.119732971E0
1.192614500E0,1.323517731E1,-3.924538879E0,4.102668457E0
1.202638500E0,1.266725830E1,-3.626658325E0,3.986510010E0
1.212661500E0,1.202419556E1,-3.194207611E0,3.516786804E0
1.222685500E0,1.110061615E1,-2.925366669E0,2.725981293E0
1.232709500E0,9.961934052E0,-2.887794800E0,1.963017883E0
1.242732500E0,9.039103088E0,-3.128793640E0,1.391356659E0
1.252756500E0,8.255782013E0,-3.300785980E0,1.088386688E0
1.262780500E0,7.413333893E0,-3.190465393E0,8.114625549E-1
1.272803500E0,6.591393127E0,-2.920127563E0,3.844006348E-1
1.282827500E0,5.700894928E0,-2.654430084E0,-2.095642090E-2
1.292850500E0,4.882097626E0,-2.694396973E0,-2.017803955E-1
1.302874500E0,4.281396790E0,-2.933898926E0,-7.589218140E-2
1.312898500E0,3.652404785E0,-2.965483246E0,-2.589614868E-2
1.322921500E0,2.801574097E0,-2.817590790E0,-3.332070923E-1
1.332945500E0,2.199675751E0,-2.810705109E0,-8.637039185E-1
1.342969500E0,1.965263214E0,-3.016676788E0,-1.336271210E0
1.352992000E0,1.651964722E0,-3.064427490E0,-1.829944611E0
1.363016000E0,1.212927704E0,-2.951711884E0,-2.640509033E0
1.373039000E0,7.884104919E-1,-3.175496521E0,-3.473526764E0
1.383063000E0,5.020559692E-1,-3.580853577E0,-3.729494476E0
1.393087000E0,2.531236267E-1,-4.041894836E0,-3.367247772E0
1.403110000E0,8.981323242E-2,-4.477189636E0,-3.046913910E0
1.413134000E0,-2.891986084E-1,-4.951702881E0,-2.921923828E0
1.423158000E0,-1.481618958E0,-5.541476440E0,-3.116818542E0
1.433181000E0,-2.814147949E0,-6.162534943E0,-3.632047119E0
1.443205000E0,-3.618575134E0,-6.591991882E0,-3.986659698E0
1.453228000E0,-4.002676392E0,-6.591393127E0,-3.927382965E0
1.463252000E0,-4.110152893E0,-6.452332306E0,-3.913162537E0
