"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.662013208E0,-1.977036119E0,-3.063731194E-1,1.124688387E0
3.672036208E0,-2.026062965E0,5.566285551E-2,1.278268576E0
3.682060208E0,-1.961187482E0,9.379088879E-1,1.372594595E0
3.692083208E0,-1.430930018E0,2.403442144E0,1.239051461E0
3.702107208E0,-1.419460297E0,2.186439991E0,8.338679671E-1
3.712130208E0,-1.426021218E0,5.713201761E-1,2.180311680E-1
3.722154208E0,-7.361584306E-1,-1.769317269E0,-1.048869863E-1
3.732177208E0,-3.346278071E-1,-2.864582062E0,8.100758195E-1
3.742201208E0,-2.384881824E-1,-1.805274010E0,1.448770046E0
3.752224208E0,-1.658741683E-1,-1.152555585E0,1.380408764E0
3.762248208E0,1.244015917E-1,-1.617351174E0,1.224643230E0
3.772271208E0,4.228402376E-1,-1.765502334E0,1.029918194E0
3.782295208E0,3.015350401E-1,-9.729682803E-1,5.229558349E-1
3.792318208E0,-2.265841663E-1,-1.772466302E-1,2.171594463E-2
3.802342208E0,-4.941712320E-1,7.027341127E-1,-3.485692441E-1
3.812366208E0,-3.012390435E-1,1.083026052E0,-6.430860758E-1
3.822389208E0,1.609780490E-1,1.090060234E0,-9.119067192E-1
3.832413208E0,4.908547699E-1,1.083268881E0,-1.049321890E0
3.842436208E0,8.065143228E-1,1.067260265E0,-1.173608780E0
3.852460208E0,1.146506786E0,6.317404509E-1,-1.303678632E0
3.862483208E0,1.394437313E0,1.767782420E-1,-1.335153937E0
3.872507208E0,1.541763902E0,-8.969253860E-3,-1.365071893E0
3.882530208E0,1.595540524E0,1.328697354E-1,-1.422348857E0
3.892554208E0,1.531635046E0,5.818083882E-1,-1.333442688E0
