"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.378143375E0,1.193012357E0,-5.103231072E-1,2.661710382E-1
1.388167375E0,1.248822212E0,-8.537322283E-1,2.939217389E-1
1.398190375E0,1.275020719E0,-1.088065386E0,2.977220714E-1
1.408214375E0,1.296269059E0,-1.110613823E0,2.542893887E-1
1.418237375E0,1.280460238E0,-1.026144266E0,1.587202400E-1
1.428260375E0,1.194400430E0,-9.103451967E-1,-5.636676401E-2
1.438284375E0,1.059923172E0,-8.473511934E-1,-2.992496192E-1
1.448307375E0,9.168644547E-1,-7.133756280E-1,-5.091771483E-1
1.458331375E0,7.951806188E-1,-5.507020354E-1,-6.971830130E-1
1.468354375E0,7.043210864E-1,-4.419447482E-1,-8.508519530E-1
1.478378375E0,6.246768236E-1,-4.178130627E-1,-9.486544132E-1
1.488401375E0,5.686330199E-1,-3.899123073E-1,-9.438005090E-1
1.498425375E0,5.654191375E-1,-3.348706067E-1,-8.913367391E-1
1.508448375E0,6.213660836E-1,-3.086941838E-1,-8.306873441E-1
1.518472375E0,7.015160322E-1,-3.072597980E-1,-8.161299825E-1
1.528495375E0,7.876524329E-1,-3.504357934E-1,-8.270525336E-1
1.538519375E0,8.481746316E-1,-3.526020050E-1,-7.868694663E-1
1.548542375E0,8.858532906E-1,-3.334268630E-1,-7.406960726E-1
1.558566375E0,8.897992969E-1,-4.041204751E-1,-7.329097986E-1
1.568589375E0,7.672267556E-1,-7.139244080E-1,-7.157162428E-1
1.578612375E0,4.329328835E-1,-1.113376141E0,-6.711442471E-1
1.588636375E0,4.212934524E-2,-1.091500163E0,-6.502896547E-1
1.598659375E0,-1.821197271E-1,-7.325266004E-1,-6.075723171E-1
1.608683375E0,-1.499717087E-1,-4.098196328E-1,-5.084921718E-1
1.618706375E0,-4.463969171E-2,-4.076435566E-1,-4.205899835E-1
1.628730375E0,-2.737442553E-1,-5.834379196E-1,-4.022573233E-1
1.638753375E0,-7.493973970E-1,-4.809562862E-1,-3.842836320E-1
1.648777375E0,-1.058094263E0,-8.326964825E-2,-3.776507676E-1
1.658800375E0,-1.170526028E0,2.837672234E-1,-3.630542457E-1
1.668824375E0,-1.343565464E0,2.992462516E-1,-3.369264007E-1
1.678847375E0,-1.766741514E0,-1.274603307E-1,-2.681212425E-1
1.688871375E0,-2.348814487E0,-5.957449079E-1,-1.758813113E-1
1.698894375E0,-2.777973652E0,-5.668967366E-1,-2.202204429E-3
1.708918375E0,-3.015537739E0,-2.432712317E-1,2.030143291E-1
1.718941375E0,-3.237689018E0,-7.738342509E-3,3.732436001E-1
1.728964375E0,-3.395173788E0,1.628237963E-1,5.525596738E-1
1.738988375E0,-3.431168079E0,4.323548675E-1,7.689982653E-1
1.749011375E0,-3.370978355E0,6.971862316E-1,1.022991776E0
1.759035375E0,-3.230151415E0,1.005609274E0,1.407266974E0
1.769058375E0,-3.044308186E0,1.349385023E0,1.804519057E0
1.779082375E0,-2.855691910E0,1.866465449E0,2.110850811E0
1.789105375E0,-2.629155159E0,2.027059793E0,2.315772295E0
1.799129375E0,-2.400088549E0,1.551127791E0,2.392097950E0
1.809152375E0,-2.170734882E0,8.818164468E-1,2.363900900E0
1.819176375E0,-1.894537091E0,3.088080585E-1,2.199582815E0
1.829199375E0,-1.560723782E0,-1.819854826E-1,1.967613101E0
1.839223375E0,-1.263191104E0,-4.705712199E-1,1.740308285E0
1.849246375E0,-1.106727004E0,-4.407959878E-1,1.624708176E0
1.859269375E0,-1.119606853E0,-1.123099774E-1,1.725760460E0
1.869293375E0,-1.180060625E0,7.294676304E-1,2.014274120E0
1.879316375E0,-1.305500269E0,1.650107026E0,2.199258089E0
1.889340375E0,-1.414853454E0,2.091765881E0,2.212458611E0
1.899363375E0,-1.411874413E0,2.087319136E0,2.154268265E0
1.909387375E0,-1.245435119E0,1.875201225E0,2.095657349E0
1.919410375E0,-9.853848815E-1,1.569484711E0,2.047093153E0
1.929434375E0,-8.066992760E-1,1.534974575E0,2.007565737E0
1.939457375E0,-8.900694847E-1,2.209279537E0,1.959202170E0
1.949481375E0,-1.088027835E0,3.050254345E0,1.904195189E0
1.959504792E0,-1.219675899E0,3.558056593E0,1.886716366E0
1.969528792E0,-1.172743320E0,3.647905588E0,1.873936057E0
