"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.569062042E0,4.367916870E-1,8.781339111E0,-4.105961609E-1
1.579085042E0,5.382806396E-1,8.626710663E0,-7.059320068E-1
1.589109042E0,6.551875305E-1,8.649762726E0,-8.460406494E-1
1.599132042E0,5.514532471E-1,8.790769501E0,-6.153703308E-1
1.609156042E0,3.474275208E-1,9.224118347E0,-6.113287354E-1
1.619179042E0,2.656974792E-1,1.002136047E1,-8.722361755E-1
1.629203042E0,1.371148682E-1,1.090482330E1,-8.126600647E-1
1.639226042E0,3.218307495E-1,1.177316757E1,5.673202515E-2
1.649250042E0,1.159788208E0,1.233689529E1,5.824388123E-1
1.659274042E0,2.245330811E0,1.236039642E1,-7.295828247E-1
1.669297042E0,2.474204865E0,1.214948502E1,-2.191143494E0
1.679321042E0,1.537303162E-1,1.253164032E1,-1.110839996E0
1.689344042E0,-2.519111481E0,1.258283386E1,1.556912384E0
1.699368042E0,-2.215991821E0,1.218810471E1,1.307231598E0
1.709391042E0,-7.409591675E-1,1.165386566E1,-2.113904114E0
1.719415042E0,4.933740234E-1,1.169547913E1,-2.629581757E0
1.729438042E0,1.613345032E0,1.253942413E1,-1.108295288E0
1.739462042E0,1.897304535E0,1.341899506E1,1.636097717E-1
1.749485042E0,2.582878876E0,1.459899124E1,9.592053223E-1
1.759509042E0,2.723885651E0,1.553843765E1,5.821394348E-1
1.769533042E0,1.283281403E0,1.550370987E1,9.535171509E-2
1.779556042E0,5.209167480E-2,1.475436813E1,-2.859054565E-1
1.789580042E0,-1.672023010E-1,1.376507538E1,2.649490356E-1
1.799603042E0,-8.635542297E-1,1.289253983E1,1.598675537E0
1.809627042E0,-2.329455872E0,1.218556000E1,2.703677673E0
1.819650042E0,-3.660338287E0,1.197195419E1,2.652783508E0
1.829674042E0,-3.186872864E0,1.237880814E1,6.460565186E-1
1.839697042E0,-2.101180573E0,1.301318893E1,-1.910327454E0
1.849721042E0,-9.460327148E-1,1.362092514E1,-4.177812195E0
1.859744042E0,1.514849854E-1,1.418629944E1,-5.127287750E0
1.869768042E0,1.068777466E-1,1.357048004E1,-4.823419647E0
1.879792042E0,2.109114075E-1,1.214259933E1,-4.182751923E0
1.889815417E0,1.029409332E0,1.092967163E1,-3.006048889E0
1.899839417E0,1.412612457E0,1.063014450E1,-1.927691345E0
1.909862417E0,1.475032654E0,1.117755615E1,-6.453080750E-1
1.919886417E0,1.279539185E0,1.184861069E1,7.806266785E-1
1.929909417E0,9.211843872E-1,1.197075668E1,9.852511597E-1
1.939933417E0,-9.999206543E-2,1.091874435E1,6.792874146E-1
1.949956417E0,-1.857038269E0,9.646390228E0,2.380050659E-1
1.959980417E0,-3.710783386E0,8.471483459E0,-3.968247986E-1
1.970004417E0,-4.429888000E0,7.753276978E0,-9.804611206E-1
1.980027417E0,-3.683390350E0,7.352560272E0,-7.149133301E-1
1.990051417E0,-2.241738281E0,7.354506226E0,4.760101318E-2
