"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.885635875E0,-1.539187431E0,5.063559532E0,8.469866514E-1
1.895661875E0,-1.198443413E0,4.730482578E0,7.536178231E-1
1.905687875E0,-9.877219200E-1,4.730456829E0,7.443599105E-1
1.915713875E0,-8.152531981E-1,4.316127300E0,6.407821178E-1
1.925739875E0,-4.687674642E-1,3.229283094E0,5.919794440E-1
1.935765875E0,2.553895116E-1,2.146766424E0,7.675952911E-1
1.945791875E0,1.052417994E0,1.122305274E0,1.119318128E0
1.955817875E0,1.524675250E0,3.606399000E-1,1.467555761E0
1.965842875E0,1.721571445E0,-1.981617659E-1,1.639355063E0
1.975868875E0,1.816489100E0,-6.614681482E-1,1.624465942E0
1.985894875E0,1.835545659E0,-1.244134903E0,1.454638481E0
1.995920875E0,1.928891540E0,-1.923177600E0,1.035547495E0
2.005946875E0,2.110793829E0,-2.189922571E0,4.989452660E-1
2.015972875E0,2.152412176E0,-2.020573854E0,1.809127182E-1
2.025997875E0,1.812681198E0,-1.818231583E0,2.589576878E-3
2.036023875E0,1.157472014E0,-2.130714178E0,-5.465240777E-2
2.046049875E0,5.162009597E-1,-2.661851645E0,-3.686488792E-2
2.056075875E0,1.765504628E-1,-2.563521624E0,-1.445721686E-1
2.066101875E0,1.518938392E-1,-1.635290980E0,-4.085415900E-1
2.076127875E0,-1.129476726E-1,-1.187006354E0,-6.236938834E-1
2.086153875E0,-6.003851295E-1,-1.405836105E0,-9.494605660E-1
2.096178875E0,-5.914664865E-1,-1.096809030E0,-1.206341743E0
2.106204875E0,-5.434117317E-1,-6.812778711E-1,-1.105857372E0
2.116230875E0,-6.862447858E-1,-8.933426738E-1,-6.058912873E-1
2.126256875E0,4.014113843E-1,-2.626049519E0,-1.033241510E0
2.136282875E0,2.973742485E0,-4.822141647E0,-2.362191677E0
2.146308875E0,2.515976191E0,-3.915711164E0,-2.264387369E0
2.156334875E0,1.174685478E0,-1.404750824E0,-9.213538766E-1
2.166359875E0,4.221420586E-1,3.485015929E-1,-9.440030903E-2
2.176385875E0,3.461982906E-1,6.253573895E-1,1.287768222E-2
2.186411875E0,1.248388410E0,-6.621876955E-1,-4.105965048E-2
2.196437875E0,2.914391994E0,-1.828442812E0,-6.266030073E-1
2.206463875E0,4.655504704E0,-1.343608379E0,-1.871733546E0
2.216489875E0,5.919045925E0,1.258785129E0,-3.190477371E0
2.226515875E0,5.895753384E0,3.583404541E0,-3.873148918E0
2.236540875E0,5.642769814E0,6.028764725E0,-3.321651459E0
2.246566875E0,5.768449783E0,6.447840214E0,-1.977590561E0
2.256592875E0,3.528243780E0,1.003156304E0,-3.458368182E-1
2.266618875E0,2.149623394E0,-2.802882433E0,-2.350779716E-3
2.276644875E0,2.393224716E0,-3.322960615E0,-1.313060969E-1
2.286670875E0,2.638260365E0,-1.670153141E0,1.639244258E-1
2.296696875E0,2.072575331E0,4.442334771E-1,2.256650180E-1
2.306721875E0,1.134116888E0,9.579589367E-1,-1.413144469E-1
2.316747875E0,4.393069446E-1,-2.442163648E-3,-8.368306756E-1
2.326773875E0,1.808507890E-1,-1.556128740E0,-1.653997779E0
2.336799875E0,2.734963968E-2,-2.491031408E0,-2.051824093E0
2.346825875E0,-2.363237292E-1,-2.036751986E0,-1.972072601E0
2.356851875E0,-4.540379345E-1,-7.804726362E-1,-1.812939167E0
2.366876875E0,-7.571600080E-1,2.335938066E-1,-1.698070884E0
2.376902875E0,-1.150648952E0,5.214817524E-1,-1.590461373E0
2.386928875E0,-1.661969543E0,4.462983906E-1,-1.289017081E0
2.396954875E0,-2.354187012E0,4.562245309E-1,-7.189996839E-1
2.406980875E0,-3.009223223E0,8.415317535E-1,1.161862612E-1
2.417006875E0,-3.236151934E0,1.362932682E0,4.840825200E-1
2.427032875E0,-3.342363596E0,1.519517422E0,4.916559756E-1
2.437057875E0,-3.508315086E0,1.047438860E0,2.516526878E-1
2.447083875E0,-3.447259426E0,3.736180365E-1,-1.967175305E-1
2.457109875E0,-3.330698252E0,-1.688436568E-1,-6.189699769E-1
2.467135875E0,-3.423749447E0,-6.137392521E-1,-7.849974036E-1
2.477161875E0,-3.620346785E0,-9.895752072E-1,-4.655903578E-1
2.487187875E0,-3.713942528E0,-1.083814383E0,2.239880860E-1
2.497213875E0,-3.791014433E0,-9.296345711E-2,1.029203892E0
2.507238875E0,-4.377033234E0,1.481478930E0,1.976078629E0
2.517264875E0,-4.697190762E0,2.718547583E0,2.980497837E0
2.527291250E0,-4.193534851E0,2.243500233E0,3.484064341E0
2.537317250E0,-3.799780607E0,4.248115718E-1,3.301550627E0
2.547343250E0,-3.543319941E0,-1.568686247E0,2.651057005E0
2.557369250E0,-3.487559557E0,-2.997644901E0,1.822874904E0
2.567394250E0,-3.463563204E0,-3.344664335E0,1.088502645E0
2.577420250E0,-3.115342140E0,-2.335639477E0,9.381189942E-1
2.587446250E0,-2.481383085E0,-5.972629786E-1,1.757736802E0
2.597472250E0,-1.912420154E0,9.563735723E-1,2.161338568E0
2.607498250E0,-1.635357022E0,2.297323227E0,2.261256456E0
2.617524250E0,-1.554334283E0,3.118293524E0,2.110818624E0
2.627550250E0,-1.519547105E0,3.796200514E0,1.786213398E0
2.637575250E0,-1.280823946E0,4.161142826E0,1.676401854E0
2.647601250E0,-9.249955416E-1,4.365178108E0,1.713234663E0
2.657627250E0,-7.063844204E-1,4.592523098E0,1.522057891E0
2.667653250E0,-6.523844004E-1,4.343695164E0,1.049365997E0
2.677679250E0,-3.782410026E-1,3.628859758E0,6.339784861E-1
2.687705250E0,3.600709736E-1,2.310647726E0,5.227833986E-1
2.697731250E0,1.081123948E0,9.966230392E-1,5.118079782E-1
2.707756250E0,1.649442434E0,5.923140049E-2,4.458075464E-1
2.717782250E0,2.026608944E0,-5.332249999E-1,3.388946950E-1
2.727808250E0,2.295989513E0,-1.129655838E0,3.209401071E-1
2.737834250E0,2.395381451E0,-1.438242435E0,2.331388891E-1
2.747860250E0,2.459362268E0,-1.554142952E0,1.714880317E-1
2.757886250E0,2.470713854E0,-1.490183711E0,2.627311051E-1
2.767911250E0,2.343659878E0,-1.313879848E0,2.861756086E-1
2.777937250E0,1.775445461E0,-9.760184288E-1,1.920072883E-1
2.787963250E0,8.247712851E-1,-4.659942091E-1,1.306183487E-1
2.797989250E0,-2.064173669E-2,-2.165175378E-1,1.600755751E-1
2.808015250E0,-2.386034429E-1,-4.469325840E-1,1.455652863E-1
2.818041250E0,1.985038519E-1,-9.674705863E-1,-2.988829277E-2
2.828067250E0,8.740780950E-1,-1.312338829E0,-1.058602482E-1
2.838092250E0,1.150721431E0,-1.088542938E0,1.661986113E-2
2.848118250E0,3.929916620E-1,-1.128531337E0,-8.784241974E-2
2.858144250E0,-9.067297578E-1,-8.242720962E-1,-4.783505201E-1
2.868170250E0,-1.902796745E0,-6.746065021E-1,-5.476251245E-1
2.878196250E0,-2.366927147E0,-1.639168382E0,-1.590372622E-2
2.888222250E0,-1.219262004E0,-1.368826389E0,2.549667656E-1
2.898247250E0,3.646620512E0,2.475148916E0,-7.140954733E-1
2.908273250E0,8.395801783E-1,-3.342968702E0,-2.324895859E0
2.918299250E0,-1.615877748E0,-5.415830135E0,-1.729366660E0
2.928325250E0,-1.488196850E0,-3.614928484E0,-6.587366462E-1
2.938351250E0,-3.577713072E-1,-9.033260345E-1,-2.508258820E-1
2.948377250E0,1.107070804E0,1.068109155E0,-2.047815174E-1
2.958403250E0,2.248916626E0,1.618911028E0,-3.095982075E-1
2.968428250E0,3.222974539E0,1.713029146E0,-8.858826756E-1
2.978454250E0,4.116627216E0,2.024987221E0,-1.760297298E0
2.988480250E0,5.033700466E0,2.626587152E0,-3.455564260E0
2.998506250E0,4.945575714E0,3.115659237E0,-4.622222900E0
3.008532250E0,5.332774162E0,4.474159718E0,-4.100645065E0
3.018558250E0,7.399724960E0,6.662843704E0,-2.542448521E0
3.028583250E0,5.947240353E0,3.412037849E0,-6.022370458E-1
3.038609250E0,3.043936968E0,-1.221554279E0,3.695240617E-1
3.048635250E0,2.797960520E0,-2.329357386E0,7.079389691E-1
3.058661250E0,3.347628355E0,-1.813560367E0,7.223711610E-1
3.068687250E0,3.471174717E0,-8.168168068E-1,6.976193190E-1
3.078713250E0,3.013197422E0,2.302358486E-2,4.815767705E-1
3.088739250E0,2.103731871E0,4.204503894E-1,-2.379222214E-2
3.098764250E0,1.124495149E0,8.836298436E-2,-6.475788355E-1
3.108790250E0,4.530124962E-1,-1.088018060E0,-1.254684806E0
3.118816250E0,-6.655024737E-2,-2.290118456E0,-1.811237454E0
3.128842250E0,-7.122423053E-1,-2.379543543E0,-1.901273012E0
3.138868250E0,-1.198733687E0,-1.541178226E0,-1.897586584E0
3.148894250E0,-1.392827868E0,-3.332312703E-1,-1.745877504E0
3.158919250E0,-1.447307587E0,8.857340813E-1,-1.434534788E0
3.168945250E0,-1.350281000E0,2.049599409E0,-8.590220213E-1
3.178971250E0,-1.259295940E0,2.558096647E0,-2.250716984E-1
3.188997250E0,-1.312119603E0,1.990533829E0,2.587329149E-1
3.199023250E0,-1.458078384E0,8.900852799E-1,3.310342729E-1
3.209049250E0,-1.549349785E0,7.979786396E-2,1.924573779E-1
3.219074250E0,-1.607640862E0,-3.094673157E-1,-3.515286744E-2
3.229100250E0,-1.766619563E0,-4.787203968E-1,-3.428895473E-1
3.239126250E0,-2.132833958E0,-4.647422433E-1,-7.491350174E-1
3.249152250E0,-2.659453392E0,-3.021529615E-1,-8.952124715E-1
3.259178250E0,-3.145020723E0,-1.057682559E-1,-8.374349475E-1
3.269204250E0,-3.531992197E0,-1.555025727E-1,-6.750382781E-1
3.279229250E0,-3.969347715E0,-4.515105188E-1,-3.353811502E-1
3.289255250E0,-4.455495834E0,-3.980374038E-1,5.708596483E-2
3.299281250E0,-5.062386513E0,6.676768661E-1,6.448301673E-1
3.309307250E0,-5.014415264E0,2.613041401E0,1.547617555E0
3.319333250E0,-4.755873680E0,2.943720341E0,2.627213240E0
3.329359250E0,-4.671234131E0,1.728411555E0,3.244929314E0
3.339385250E0,-4.477308750E0,1.344667971E-1,3.281786680E0
3.349410250E0,-4.233874798E0,-1.411717176E0,2.603579044E0
3.359436250E0,-3.766431570E0,-2.526802063E0,1.355757833E0
3.369462250E0,-3.369883299E0,-2.936115503E0,4.817661345E-1
3.379488250E0,-3.086550713E0,-2.165005445E0,9.081576467E-1
3.389514250E0,-2.878156900E0,6.192424893E-1,1.783112764E0
3.399540250E0,-2.853591919E0,3.214017153E0,2.019940615E0
3.409565250E0,-2.796259403E0,5.022038937E0,2.121053457E0
3.419591250E0,-2.657796383E0,6.744614601E0,2.092013121E0
3.429617250E0,-2.428011656E0,7.449952602E0,1.912313938E0
3.439643250E0,-2.479415655E0,6.616045952E0,1.626803637E0
3.449669250E0,-2.599972725E0,5.275124550E0,1.311413765E0
3.459695250E0,-2.175236940E0,3.550631523E0,1.092319489E0
3.469720250E0,-1.254078865E0,1.995662928E0,1.000079989E0
3.479746250E0,-9.618464112E-2,9.474047422E-1,1.250992656E0
3.489772250E0,1.046545148E0,3.976718783E-1,1.881850243E0
3.499798250E0,1.810917139E0,1.960545778E-1,2.605797529E0
3.509824250E0,2.245444059E0,-4.920105040E-1,2.914488554E0
3.519850250E0,2.581122875E0,-1.502479911E0,2.798471928E0
3.529876667E0,2.900778055E0,-2.696038723E0,2.322583199E0
3.539901667E0,3.161112785E0,-3.573427200E0,1.575644016E0
3.549927667E0,3.186386108E0,-3.592956781E0,7.290602326E-1
3.559953667E0,2.707981586E0,-2.804827213E0,4.714852571E-2
3.569979667E0,1.867716074E0,-1.775847316E0,-4.210405648E-1
3.580005667E0,1.021464467E0,-9.499699473E-1,-7.773728371E-1
3.590031667E0,1.749002188E-1,-4.793779254E-1,-1.013564110E0
3.600056667E0,-3.169086874E-1,4.716284946E-2,-1.129414320E0
3.610082667E0,-1.678993702E-1,3.484715819E-1,-1.139888763E0
3.620108667E0,6.323754787E-1,5.592258573E-1,-1.044570446E0
3.630134667E0,5.876673460E-1,1.108827710E0,-9.591231346E-1
3.640160667E0,-1.890376806E-1,1.651884913E0,-7.287157178E-1
3.650186667E0,-6.917760372E-1,1.443007708E0,-3.103801608E-1
3.660211667E0,-1.172856331E0,-2.495939136E-1,9.695836343E-3
3.670237667E0,1.376299858E0,-4.556121349E0,-6.601604223E-1
3.680263667E0,2.368067503E0,-7.940804005E0,-3.950647354E0
3.690289667E0,2.526763082E-1,-6.010194302E0,-4.222306728E0
3.700315667E0,-8.603005409E-1,-2.506996870E0,-1.754207850E0
3.710341667E0,-1.007654190E0,-1.088164210E0,-1.502267569E-1
3.720366667E0,-2.944913693E-3,-1.139543176E0,4.415042102E-1
3.730392667E0,1.893764257E0,-2.254536867E0,4.809496105E-1
3.740418667E0,3.950342417E0,-4.017138481E0,4.712279513E-2
3.750444667E0,5.584115028E0,-4.784661770E0,-1.006454229E0
3.760470667E0,6.164950371E0,-3.058373213E0,-2.075048447E0
3.770496667E0,5.453725338E0,-4.644035995E-1,-3.172482491E0
3.780521667E0,4.542281151E0,3.215596199E0,-3.950011492E0
3.790547667E0,5.121767521E0,8.754870415E0,-4.221110344E0
3.800573667E0,5.910707474E0,1.076618385E1,-3.621673346E0
3.810599667E0,2.920790434E0,2.584602118E0,-1.797179937E0
3.820625667E0,9.743692279E-1,-3.041589260E0,-1.140119553E0
