"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.303717167E0,-3.114872589E0,3.841925674E1,2.148482208E0
1.313743167E0,2.117197266E0,3.566214020E1,8.756490784E0
1.323769167E0,6.242319031E0,2.835583374E1,7.876321106E0
1.333795167E0,8.541088715E0,2.199825439E1,4.798271942E0
1.343821167E0,1.161749130E1,1.599753296E1,5.158572693E0
1.353847167E0,6.418951721E0,9.957742767E0,7.478747864E0
1.363873167E0,-9.117539978E-1,6.206393738E0,8.288713531E0
1.373899167E0,-1.965412903E0,4.406686249E0,5.267246704E0
1.383925167E0,-1.348695374E0,3.586092682E0,1.899549866E0
1.393951167E0,-4.330494690E-1,2.837050323E0,-4.352947998E-1
1.403977167E0,3.921844482E-2,1.983974304E0,-1.939516754E0
1.414003167E0,4.010160828E-1,1.128203888E0,-1.961371307E0
1.424029167E0,1.307980042E0,-9.879455566E-2,-7.903564453E-1
1.434055167E0,3.027604065E0,4.899311829E-1,-2.215393066E-2
1.444082167E0,3.922143860E0,1.253942413E0,6.128256226E-1
1.454108167E0,4.205205231E0,1.046773224E0,2.420316925E0
1.464134167E0,3.298540649E0,1.888622589E0,5.281018066E0
1.474160167E0,1.038839722E0,3.513942719E0,4.630770264E0
1.484186167E0,-8.949888611E-1,2.845881958E0,5.659730530E-1
1.494212167E0,-2.642155609E0,1.033750305E0,-2.460283813E0
1.504238167E0,-2.906954956E0,-1.838177490E-1,-2.099533997E0
1.514264167E0,-2.880759430E0,-6.584806824E-1,-8.930429077E-1
1.524290167E0,-2.521057434E0,1.702709198E0,-1.906285858E0
1.534316167E0,-3.572171631E0,5.760021973E0,-2.458786926E0
1.544342167E0,-2.792892151E0,1.057745407E1,1.490300903E0
1.554368167E0,-2.316283264E0,1.826666428E1,8.400680695E0
1.564394167E0,-4.036356354E0,2.676973206E1,5.723198547E0
1.574420167E0,-7.508386230E0,3.119318344E1,4.784350891E0
1.584446167E0,-9.136849823E0,3.479678970E1,1.434167633E0
1.594472167E0,-8.327632599E0,3.740511566E1,-1.691931610E0
1.604498167E0,-8.644373932E0,3.186648331E1,-1.410367126E0
1.614524167E0,-1.147034729E1,2.380424881E1,2.730322266E-1
1.624550167E0,-1.538051605E1,1.814062637E1,3.486250305E0
1.634576167E0,-1.065349594E1,1.635992935E1,7.060816956E0
1.644602167E0,3.131188660E0,1.893412628E1,7.642806702E0
1.654628167E0,9.650132446E0,1.955952576E1,6.528374176E0
1.664654167E0,1.219768478E1,1.775427979E1,5.941893768E0
1.674680167E0,9.893226929E0,1.615081421E1,6.021677856E0
1.684706167E0,6.948101349E0,1.433164719E1,5.692662048E0
1.694732167E0,4.676425323E0,1.267713776E1,5.199138336E0
