"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.183565625E0,5.780978394E-1,1.870360565E0,2.493664398E0
2.193588625E0,1.245559845E0,1.163530426E0,5.623805237E-1
2.203612625E0,1.799707489E0,2.930905151E-1,-8.199948120E-1
2.213635625E0,1.705553284E0,-5.819897461E-1,-1.393302612E0
2.223658625E0,9.469308472E-1,-1.440604248E0,-1.137035522E0
2.233682625E0,2.002835083E-1,-1.738784180E0,-6.330335999E-1
2.243705625E0,-7.065307617E-2,-1.636546783E0,-4.282594299E-1
2.253728625E0,-2.824626160E-1,-1.458417206E0,-5.923182678E-1
2.263752625E0,-4.441264343E-1,-1.365759888E0,-8.665480042E-1
2.273775625E0,-4.483177185E-1,-8.779243469E-1,-7.243437195E-1
2.283798625E0,-5.194198608E-1,-4.331991577E-1,-3.796105957E-1
2.293822625E0,-3.725752258E-1,1.502874756E-1,1.622625732E-1
2.303845625E0,-3.118016052E-1,5.601351929E-1,7.744894409E-1
2.313868625E0,-2.832110596E-1,6.824308777E-1,1.332528992E0
2.323892625E0,-2.814147949E-2,6.478527832E-1,1.650168457E0
2.333915625E0,4.293072510E-1,5.502557373E-1,1.680854645E0
2.343938625E0,8.286767578E-1,4.825964355E-1,1.611848145E0
2.353962625E0,8.845106506E-1,4.697232056E-1,1.693129120E0
2.363985625E0,5.783972168E-1,6.450086975E-1,2.077080688E0
2.374009625E0,2.740800476E-1,9.851014709E-1,2.992576904E0
2.384032625E0,2.176473999E-1,1.328637085E0,3.566034393E0
2.394055625E0,2.287243652E-1,1.436562653E0,2.575544128E0
2.404079625E0,2.442919922E-1,1.256936188E0,-8.068222046E-2
2.414102625E0,6.406677246E-2,1.583107910E0,-2.986289978E0
2.424125625E0,-4.637356567E-1,2.983894958E0,-3.715723114E0
2.434149625E0,-1.154249725E0,5.711522827E0,-1.512005768E0
2.444172625E0,-1.199755096E0,8.991951141E0,2.419718170E0
2.454195000E0,-6.378236389E-1,1.381387390E1,5.820346527E0
2.464219000E0,-2.268382874E0,2.013822235E1,6.172264709E0
2.474242000E0,-4.148922272E0,2.754347305E1,6.755451965E0
2.484265000E0,-6.101461945E0,3.162743042E1,6.383176117E0
2.494289000E0,-8.494984589E0,2.691522949E1,-9.541159058E-1
2.504312000E0,-7.175179138E0,2.240016861E1,5.827381897E-1
2.514335000E0,-5.857918396E0,2.291659470E1,6.058950348E0
2.524359000E0,-2.301015015E0,2.820629471E1,6.516997833E0
2.534382000E0,2.873873749E0,3.496264481E1,7.886350250E0
2.544405000E0,5.483546906E0,3.615596329E1,3.707939301E0
2.554429000E0,4.900509338E0,3.473915955E1,5.837560730E0
2.564452000E0,1.689985657E-1,3.218711655E1,9.811496887E0
2.574476000E0,-3.565585327E0,2.900114182E1,5.770350494E0
2.584499000E0,-4.735702057E0,2.693947906E1,4.457131348E0
2.594522000E0,-5.710475006E0,2.595797012E1,6.451434174E0
2.604546000E0,-5.995781708E0,2.466016891E1,5.909261627E0
2.614569000E0,-5.715265045E0,2.303724380E1,4.045187988E0
2.624592000E0,-3.551065521E0,2.154499695E1,3.293451233E0
2.634616000E0,-1.742676086E0,1.939606567E1,1.655257874E0
2.644639000E0,-7.379653931E-1,1.655108185E1,-2.225871277E-1
2.654662000E0,-1.478924561E-1,1.323412949E1,-5.062472534E-1
2.664686000E0,-2.201921082E-1,9.511670380E0,1.227447510E-2
2.674709000E0,-3.019221497E-1,6.169121246E0,8.592132568E-1
2.684732000E0,-2.845582581E-1,3.519930267E0,1.205293579E0
2.694756000E0,-3.764671326E-1,1.359173584E0,8.047265625E-1
2.704779000E0,-6.304888916E-1,-3.365002441E-1,5.882766724E-2
2.714802000E0,-2.459385681E-1,-1.083596649E0,-1.037642212E0
2.724826000E0,9.433383179E-1,-6.429130554E-1,-1.864971771E0
2.734849000E0,1.382225647E0,-7.923023987E-1,-1.771116943E0
2.744873000E0,1.181493073E0,-6.248007202E-1,-7.704478455E-1
2.754896000E0,1.076710968E0,2.145039368E-1,2.114053802E0
2.764919000E0,6.963519287E-1,1.645079041E0,6.268364868E0
2.774943000E0,-7.270381165E-1,2.046544189E0,7.645800476E0
2.784966000E0,-1.061442719E0,1.528172150E0,4.729864197E0
2.794989000E0,3.162922668E-1,8.138575745E-1,1.509910126E0
2.805013000E0,9.868977356E-1,-3.219804382E-1,-5.313949585E-1
2.815036000E0,1.138682098E0,-1.237027588E0,-1.565893707E0
2.825059000E0,1.319206696E0,-1.661694489E0,-1.983375549E0
2.835083000E0,1.073417816E0,-1.661544800E0,-2.659070435E0
2.845106000E0,8.774752808E-1,-1.383123779E0,-2.797981567E0
2.855129000E0,9.804611206E-1,-1.136586456E0,-2.170636139E0
2.865153000E0,9.183403015E-1,-9.738748169E-1,-1.165775757E0
2.875176000E0,9.653425598E-1,-6.123765564E-1,-3.198847961E-1
2.885199000E0,9.255253601E-1,-1.332229614E-1,2.389031982E-1
2.895223000E0,6.929090881E-1,3.550616455E-1,5.367837524E-1
2.905246000E0,4.758604431E-1,8.309220886E-1,7.295828247E-1
2.915270000E0,3.291654968E-1,1.175056458E0,8.029302979E-1
2.925293000E0,2.118095398E-1,1.359023895E0,8.893006897E-1
2.935316000E0,-5.029541016E-2,1.391057281E0,1.105750580E0
2.945340000E0,-4.182302856E-1,1.316661987E0,1.372046814E0
2.955363000E0,-5.957611084E-1,1.296004944E0,1.641187134E0
2.965386000E0,-6.944059753E-1,1.153052216E0,1.922152863E0
2.975410000E0,-7.430548096E-1,9.547146606E-1,2.214045868E0
2.985433000E0,-3.459306335E-1,7.981402588E-1,2.753524017E0
2.995456000E0,-4.101470947E-2,6.243516541E-1,3.045866089E0
3.005480000E0,9.280700684E-2,9.571096802E-1,1.758094025E0
3.015503000E0,5.149291992E-2,1.947450256E0,-7.755372620E-1
3.025526000E0,-1.929487610E-1,3.607647858E0,-8.708889771E-1
3.035550000E0,-4.930746460E-1,6.540648651E0,3.147804108E0
3.045573000E0,-5.011578369E-1,1.101439545E1,5.048401794E0
3.055597000E0,-1.459914093E0,1.532872375E1,4.508624268E-1
3.065620000E0,-3.794609070E0,2.276975006E1,-2.333647156E-1
3.075643000E0,-4.555177460E0,3.205464203E1,9.556726685E0
3.085667000E0,-5.161267090E0,3.342953293E1,7.843838654E0
3.095690000E0,-5.749394073E0,2.919034836E1,-4.243226166E0
3.105713000E0,-5.190456390E0,2.808938782E1,4.002826080E0
3.115737000E0,-5.350174255E0,2.869068741E1,8.370593262E0
3.125760000E0,2.192939758E-1,3.333118744E1,7.948022003E0
3.135783000E0,3.958368530E0,3.883853485E1,7.864795074E0
3.145807000E0,3.485352173E0,3.747741531E1,3.550167389E0
3.155830000E0,-1.251098328E0,3.205628860E1,4.899012451E0
3.165853000E0,-4.199966125E0,2.866299500E1,3.290008392E0
3.175877000E0,-5.001249847E0,2.857273270E1,3.159629517E0
3.185900000E0,-6.111341400E0,2.887360703E1,4.062252502E0
3.195924000E0,-7.448211365E0,2.802981171E1,3.300935669E0
3.205947000E0,-6.901548157E0,2.447784805E1,2.398612061E0
3.215970000E0,-4.583019562E0,1.986324417E1,1.936223602E0
3.225994000E0,-1.813628540E0,1.616518433E1,7.864645386E-1
3.236017000E0,2.814147949E-1,1.282967056E1,1.290316772E-1
3.246040000E0,1.764830017E0,9.610165558E0,5.927673340E-2
3.256064000E0,2.634521484E0,6.157295837E0,1.246158600E0
3.266087000E0,2.750530243E0,2.790796509E0,2.686313782E0
3.276110000E0,1.654958496E0,-6.526428223E-2,2.808759155E0
3.286134000E0,3.671864319E-1,-1.898801422E0,1.853894806E0
3.296157000E0,-3.501219177E-1,-2.059866486E0,9.463320923E-1
3.306180000E0,-1.089284821E0,-2.013762360E0,3.103047180E-1
3.316204000E0,-1.409169617E0,-7.225474548E-1,-7.030879211E-1
3.326227000E0,-2.547402649E0,9.500743103E-1,8.810678101E-1
3.336250000E0,-3.252735901E0,3.176993408E0,5.938750305E0
3.346274000E0,-1.540446625E0,4.613406372E0,7.650740204E0
3.356297000E0,-5.044509888E-2,3.904929657E0,5.293442230E0
3.366321000E0,1.642983398E0,2.705174561E0,2.261347504E0
3.376344000E0,3.374432831E0,1.350042572E0,-2.929408264E-1
3.386367000E0,4.401746521E0,-2.282752991E-1,-1.922152863E0
3.396391000E0,4.860093384E0,-1.666185150E0,-3.141966248E0
3.406414000E0,4.217030640E0,-2.559527435E0,-3.078498230E0
3.416437000E0,2.685715027E0,-2.807262268E0,-2.183060303E0
3.426461000E0,1.335672455E0,-2.800825653E0,-1.239572296E0
3.436484000E0,5.393284607E-1,-2.550097046E0,-3.369493103E-1
3.446506417E0,-1.781295776E-2,-2.461930389E0,2.715353394E-1
3.456530417E0,-3.682342529E-1,-1.917063446E0,2.872526550E-1
3.466553417E0,-7.852670288E-1,-9.845027161E-1,-1.616638184E-2
3.476576417E0,-1.394200745E0,-3.037184143E-1,1.273851013E-1
3.486600417E0,-1.894460449E0,4.203259277E-1,7.661068726E-1
3.496623417E0,-2.278412018E0,1.030157776E0,1.341809692E0
3.506647417E0,-1.847009125E0,1.322948914E0,1.407523041E0
3.516670417E0,-1.059047699E0,1.431622925E0,1.084045715E0
3.526693417E0,-5.343887329E-1,1.369951172E0,8.283773804E-1
3.536717417E0,-9.041198730E-2,1.274749146E0,7.755372620E-1
3.546740417E0,2.409988403E-2,1.216969299E0,9.383985901E-1
3.556763417E0,1.092727661E-2,1.342558136E0,1.284628601E0
3.566787417E0,1.983375549E-1,1.639390869E0,1.713037720E0
3.576810417E0,7.782316589E-1,1.780547333E0,1.709445190E0
