"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.428385542E0,1.322490349E-2,2.045307398E0,7.433220744E-1
1.438408542E0,1.016093604E-2,2.040401459E0,7.428568602E-1
1.448432542E0,1.044165157E-2,2.038949013E0,7.412234545E-1
1.458456542E0,1.187523082E-2,2.034550667E0,7.420671582E-1
1.468480542E0,1.630404592E-2,2.034045935E0,7.399893999E-1
1.478504542E0,1.967187971E-2,2.032229662E0,7.386602163E-1
1.488527542E0,1.664949208E-2,2.032081366E0,7.411345840E-1
1.498551542E0,1.498182118E-2,2.036530733E0,7.390437722E-1
1.508575542E0,1.490863599E-2,2.034849644E0,7.384559512E-1
1.518599542E0,1.704023033E-2,2.038150311E0,7.373965383E-1
1.528623542E0,1.784293540E-2,2.038600206E0,7.365497351E-1
1.538646542E0,1.680137403E-2,2.036447525E0,7.349275947E-1
1.548670542E0,1.398366876E-2,2.038617611E0,7.339341044E-1
1.558694542E0,1.278684381E-2,2.038150787E0,7.343850136E-1
1.568718542E0,1.310415752E-2,2.039224863E0,7.365575433E-1
1.578742542E0,1.352254022E-2,2.038397074E0,7.380206585E-1
1.588765542E0,1.084175333E-2,2.039581537E0,7.388411164E-1
1.598789542E0,9.577018209E-3,2.039722681E0,7.395556569E-1
1.608813542E0,8.629415184E-3,2.038438797E0,7.399833202E-1
1.618837542E0,1.103131939E-2,2.036798954E0,7.395215034E-1
1.628861542E0,1.133881509E-2,2.036244392E0,7.372726798E-1
1.638884542E0,1.362753566E-2,2.035261154E0,7.367791533E-1
1.648908542E0,1.646323875E-2,2.031360149E0,7.332376838E-1
1.658932542E0,1.513458602E-2,2.030586243E0,7.336472273E-1
1.668956542E0,1.585973613E-2,2.027968407E0,7.337194681E-1
1.678980542E0,1.607332192E-2,2.025645494E0,7.328885794E-1
1.689003542E0,1.522618253E-2,2.024479866E0,7.307079434E-1
1.699027542E0,1.567119546E-2,2.020952225E0,7.341377735E-1
1.709051542E0,1.324427407E-2,2.020139217E0,7.321643829E-1
1.719075542E0,1.530529466E-2,2.015813589E0,7.313271165E-1
1.729098542E0,1.508695167E-2,2.012720346E0,7.319795489E-1
1.739122542E0,1.647898555E-2,2.009457588E0,7.308306694E-1
1.749146542E0,1.416613441E-2,2.008695364E0,7.310897708E-1
1.759170542E0,1.274533756E-2,2.005361080E0,7.306892276E-1
1.769194542E0,1.058916934E-2,2.003460407E0,7.303620577E-1
1.779217542E0,1.144510880E-2,2.003965139E0,7.316159010E-1
1.789241542E0,9.531603195E-3,2.003931046E0,7.309261560E-1
1.799265542E0,8.914016187E-3,2.004812717E0,7.308348417E-1
1.809289542E0,8.342928253E-3,2.005404711E0,7.291970253E-1
1.819313542E0,1.030993927E-2,2.005559206E0,7.258337140E-1
1.829336542E0,1.157380827E-2,2.006195068E0,7.248569131E-1
1.839360542E0,1.369128749E-2,2.004950285E0,7.228774428E-1
1.849384542E0,1.574909315E-2,2.005337715E0,7.200665474E-1
1.859408542E0,1.451791450E-2,2.004305124E0,7.216673493E-1
1.869432542E0,1.528625190E-2,2.004552841E0,7.196220756E-1
1.879455542E0,1.167074498E-2,2.004228830E0,7.226535678E-1
1.889479542E0,7.675023749E-3,2.005160809E0,7.241096497E-1
1.899503542E0,7.331476081E-3,2.003793001E0,7.286726832E-1
1.909527542E0,6.119019352E-3,2.004010916E0,7.300145030E-1
1.919551542E0,6.176011171E-3,2.006666899E0,7.316020131E-1
1.929574542E0,6.856387947E-3,2.009130955E0,7.352324128E-1
1.939598542E0,9.411691688E-3,2.010878801E0,7.348806262E-1
1.949622542E0,1.594944857E-2,2.013720274E0,7.358647585E-1
1.959646542E0,1.933272928E-2,2.018386602E0,7.366525531E-1
1.969669542E0,2.059519850E-2,2.020477772E0,7.372140884E-1
1.979693542E0,2.590607293E-2,2.026947260E0,7.388247848E-1
1.989717542E0,2.543534152E-2,2.032758713E0,7.401479483E-1
1.999741542E0,2.343024872E-2,2.038799763E0,7.431258559E-1
2.009765542E0,2.099697292E-2,2.046137810E0,7.457026243E-1
2.019788542E0,1.496731117E-2,2.052328348E0,7.463862896E-1
2.029812542E0,1.024750248E-2,2.058122635E0,7.482073903E-1
2.039836542E0,8.701270446E-3,2.063862801E0,7.498825192E-1
2.049860542E0,1.138664223E-2,2.069001198E0,7.505607009E-1
2.059884542E0,1.275018044E-2,2.071915150E0,7.487257719E-1
2.069907542E0,1.163579151E-2,2.077377558E0,7.512694597E-1
2.079931542E0,1.309973095E-2,2.080525875E0,7.499395013E-1
2.089955542E0,1.561756711E-2,2.084827662E0,7.521154284E-1
2.099979542E0,1.596271247E-2,2.089961767E0,7.544674873E-1
2.110003542E0,1.680342294E-2,2.094726324E0,7.577226162E-1
2.120026542E0,1.523934864E-2,2.100127697E0,7.605282664E-1
2.130050542E0,1.313778013E-2,2.103728056E0,7.629066706E-1
2.140074542E0,1.281580422E-2,2.109427929E0,7.647514343E-1
2.150098542E0,1.399753522E-2,2.113293171E0,7.654285431E-1
2.160122542E0,1.273306645E-2,2.116231441E0,7.668914199E-1
2.170145542E0,1.301757526E-2,2.120912313E0,7.678986192E-1
2.180169542E0,1.244206633E-2,2.123930693E0,7.683643699E-1
2.190193542E0,1.391137950E-2,2.128490925E0,7.708372474E-1
2.200217542E0,1.359419711E-2,2.132510662E0,7.737581730E-1
2.210241542E0,1.118355338E-2,2.141665220E0,7.756757140E-1
2.220264542E0,9.445307776E-3,2.150884628E0,7.798443437E-1
2.230288542E0,8.676603436E-3,2.160696507E0,7.845262885E-1
