"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.665021958E0,1.207709551E0,-2.900224328E-1,-1.818131924E0
1.675046958E0,1.035647273E0,-5.027117729E-1,-1.863191247E0
1.685070958E0,9.209890962E-1,-6.888762712E-1,-1.836346269E0
1.695094958E0,8.857469559E-1,-8.050859571E-1,-1.750713587E0
1.705118958E0,8.970158100E-1,-9.547173381E-1,-1.568854690E0
1.715143458E0,8.491572142E-1,-1.204858422E0,-1.306645989E0
1.725167458E0,7.040967345E-1,-1.471991897E0,-1.004869580E0
1.735192458E0,5.137830377E-1,-1.560806155E0,-7.339597344E-1
1.745216458E0,3.137521446E-1,-1.348081350E0,-5.360695720E-1
1.755240458E0,5.874303728E-2,-9.611259103E-1,-4.960121810E-1
1.765264458E0,-3.209968209E-1,-3.959940970E-1,-5.061436296E-1
1.775288458E0,-6.422576308E-1,3.145228922E-1,-5.156471133E-1
1.785313458E0,-8.409669995E-1,1.025130987E0,-4.614898562E-1
1.795337458E0,-8.942965269E-1,1.164216995E0,-2.350820303E-1
1.805361458E0,-1.093134165E0,3.821797073E-1,2.818504572E-1
1.815385458E0,-1.705235958E0,-7.257302403E-1,9.222173691E-1
1.825409458E0,-2.421229124E0,-1.244770169E0,1.410799503E0
1.835434458E0,-2.975504160E0,-9.410268068E-1,1.731328011E0
1.845458458E0,-3.397456646E0,-6.547634006E-1,2.086255550E0
1.855482458E0,-3.691527367E0,-8.487719893E-1,2.535068274E0
1.865506458E0,-3.567731619E0,-8.062178493E-1,2.940959454E0
1.875530458E0,-2.871209860E0,-8.698940277E-2,3.155507565E0
1.885555458E0,-2.065460682E0,1.054686546E0,3.330263853E0
1.895579458E0,-1.617274761E0,1.506300807E0,3.390610218E0
1.905603458E0,-1.575793624E0,8.386865258E-1,3.224749088E0
1.915627458E0,-1.696779490E0,2.566479146E-1,3.135236502E0
1.925651458E0,-1.649396539E0,4.453416169E-1,3.282672405E0
1.935676458E0,-1.325056076E0,1.212987423E0,3.559984207E0
1.945700458E0,-9.670419693E-1,1.943862200E0,3.793406487E0
1.955724458E0,-8.647571802E-1,2.135883331E0,3.873406410E0
1.965748458E0,-9.982805252E-1,1.880350590E0,3.809031487E0
1.975772458E0,-1.120718598E0,1.418488622E0,3.621489286E0
1.985797458E0,-1.071020126E0,9.790787697E-1,3.419803619E0
1.995821458E0,-1.005813718E0,5.821170211E-1,3.162542343E0
2.005845458E0,-1.088044405E0,4.152601361E-1,2.818490982E0
2.015869458E0,-1.187012792E0,5.232446194E-1,2.502605677E0
2.025893458E0,-1.243978620E0,1.014941692E0,2.277694941E0
2.035917458E0,-1.275296569E0,1.513160110E0,2.066637039E0
