"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.464991125E0,1.285826111E-1,2.345622253E-1,9.722581787E0
1.475016125E0,1.323248291E-1,2.493814087E-1,9.749825134E0
1.485040125E0,1.204994202E-1,2.448907471E-1,9.753118286E0
1.495064125E0,1.160087585E-1,2.558180237E-1,9.720336456E0
1.505088125E0,1.172062683E-1,2.519261169E-1,9.724976807E0
1.515112125E0,1.187031555E-1,2.415975952E-1,9.740843811E0
1.525136125E0,1.149609375E-1,2.330653381E-1,9.733059998E0
1.535160125E0,1.254391479E-1,2.383044434E-1,9.736802216E0
1.545184125E0,1.242416382E-1,2.303709412E-1,9.737850037E0
1.555209125E0,1.293310547E-1,2.378553772E-1,9.729916534E0
1.565233125E0,1.371148682E-1,2.414479065E-1,9.737101593E0
1.575257125E0,1.285826111E-1,2.576142883E-1,9.732610931E0
1.585281125E0,1.266366577E-1,2.429447937E-1,9.726324005E0
1.595305125E0,1.240919495E-1,2.392025757E-1,9.729168091E0
1.605329125E0,1.196012878E-1,2.528242493E-1,9.744586029E0
1.615353125E0,1.323248291E-1,2.404000854E-1,9.731862488E0
1.625377125E0,1.263372803E-1,2.356100464E-1,9.732461243E0
1.635402125E0,1.345701599E-1,2.309696960E-1,9.737550659E0
1.645426125E0,1.296304321E-1,2.487826538E-1,9.720336456E0
1.655450125E0,1.221459961E-1,2.294728088E-1,9.736353149E0
1.665474125E0,1.175056458E-1,2.380050659E-1,9.739047546E0
1.675498125E0,1.222956848E-1,2.438429260E-1,9.737999725E0
1.685522125E0,1.172062683E-1,2.490820312E-1,9.730814667E0
1.695546125E0,1.254391479E-1,2.582130432E-1,9.746232605E0
1.705570125E0,1.157093811E-1,2.459385681E-1,9.731563110E0
1.715594125E0,1.372645569E-1,2.365081787E-1,9.730515289E0
1.725619125E0,1.225950623E-1,2.354603577E-1,9.735904083E0
1.735643125E0,1.056802368E-1,2.380050659E-1,9.744885406E0
1.745667125E0,1.204994202E-1,2.324665833E-1,9.711205444E0
1.755691125E0,1.185534668E-1,2.273771667E-1,9.739646301E0
1.765715125E0,1.200503540E-1,2.423460388E-1,9.733808441E0
1.775739125E0,1.231938171E-1,2.463876343E-1,9.729467468E0
1.785763125E0,1.216969299E-1,2.441423035E-1,9.752070465E0
1.795787125E0,1.288819885E-1,2.571652222E-1,9.730814667E0
1.805812125E0,1.119671631E-1,2.695893860E-1,9.738897858E0
1.815836125E0,1.130149841E-1,2.426454163E-1,9.757159882E0
1.825860125E0,1.200503540E-1,2.517764282E-1,9.724378052E0
1.835884125E0,1.260379028E-1,2.335144043E-1,9.732161865E0
1.845908125E0,1.333726501E-1,2.257305908E-1,9.747130737E0
1.855932125E0,1.299298096E-1,2.439926147E-1,9.739047546E0
1.865956125E0,1.399589539E-1,2.152523804E-1,9.730066223E0
1.875980125E0,1.203497314E-1,2.242337036E-1,9.743687897E0
1.886004125E0,1.269360352E-1,2.466870117E-1,9.732012177E0
1.896029125E0,1.231938171E-1,2.653981018E-1,9.739197235E0
1.906053125E0,1.122665405E-1,2.674937439E-1,9.729916534E0
