"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.606471083E0,-4.674751312E-2,4.859645844E0,-6.263454914E0
2.616495083E0,2.804355323E-1,4.786423206E0,-5.983693123E0
2.626519083E0,5.107638240E-1,4.987424850E0,-5.683311939E0
2.636543083E0,6.106495261E-1,5.399522781E0,-5.422217369E0
2.646567083E0,6.968009472E-1,5.815639973E0,-5.311853409E0
2.656591083E0,8.255985975E-1,6.071851254E0,-5.278769016E0
2.666615083E0,1.019954443E0,6.121809959E0,-5.236390591E0
2.676638083E0,1.235069513E0,6.039946556E0,-5.167084694E0
2.686662083E0,1.371743560E0,5.936954975E0,-5.034464359E0
2.696686083E0,1.341996908E0,5.839786053E0,-4.792296886E0
2.706710083E0,1.151435137E0,5.856325150E0,-4.459117413E0
2.716734083E0,8.156309724E-1,5.976727962E0,-4.101017952E0
2.726758083E0,3.743878305E-1,6.141607285E0,-3.740340471E0
2.736782083E0,-6.977766752E-2,6.469152927E0,-3.358350754E0
2.746805083E0,-4.310677052E-1,6.873404026E0,-2.923081875E0
2.756829083E0,-5.822903514E-1,7.084508419E0,-2.515177011E0
2.766853083E0,-4.714010954E-1,7.013059139E0,-2.120369673E0
2.776877083E0,-1.895441264E-1,6.628128052E0,-1.687966466E0
2.786901083E0,1.822704375E-1,6.095716000E0,-1.289589524E0
2.796925083E0,6.243022680E-1,5.649568558E0,-9.269465804E-1
2.806949083E0,1.031436920E0,5.353757381E0,-6.082063913E-1
2.816972083E0,1.295830846E0,5.255596161E0,-3.815726042E-1
2.826996083E0,1.347675681E0,5.355764389E0,-2.463609874E-1
2.837020083E0,1.164145708E0,5.576885223E0,-1.692017615E-1
2.847044083E0,8.540112972E-1,5.850274086E0,-5.646748841E-2
2.857068083E0,4.624667466E-1,6.252794743E0,1.777193546E-1
2.867092083E0,6.417236477E-2,6.450566292E0,5.712988973E-1
2.877116083E0,-1.504578888E-1,6.531449795E0,1.077675581E0
2.887139083E0,-2.094322592E-1,6.422828674E0,1.699004173E0
2.897163083E0,-1.610384881E-1,5.997395039E0,2.356035709E0
2.907187083E0,-7.022364438E-2,5.344569683E0,2.888215065E0
2.917211083E0,-2.269782685E-2,4.733213425E0,3.252087355E0
2.927235083E0,-5.705393851E-2,4.327284336E0,3.427594185E0
2.937259083E0,-1.074509174E-1,4.094882488E0,3.463626862E0
2.947283083E0,-6.989688426E-2,4.145562172E0,3.382437944E0
2.957306083E0,7.778178155E-2,4.418122292E0,3.327916145E0
2.967330083E0,3.565870523E-1,4.582080364E0,3.356199980E0
2.977354083E0,7.092497349E-1,4.425293446E0,3.392643929E0
2.987378083E0,1.060949922E0,4.042586803E0,3.451175928E0
2.997402083E0,1.279177189E0,3.406041145E0,3.598896742E0
3.007426083E0,1.314751625E0,2.586184025E0,3.764682531E0
3.017450083E0,1.236956358E0,1.853601456E0,3.879518747E0
3.027474083E0,1.074042201E0,1.406776190E0,3.976721764E0
3.037497083E0,8.340771794E-1,1.336754084E0,3.997687817E0
3.047521083E0,5.100338459E-1,1.715691566E0,3.935898304E0
3.057545083E0,6.904065609E-2,2.264243841E0,3.925289392E0
3.067569083E0,-4.748801589E-1,2.717040777E0,4.051064014E0
3.077593083E0,-1.038234591E0,3.144829035E0,4.175683975E0
3.087617083E0,-1.494291306E0,3.368655920E0,4.221584320E0
3.097641083E0,-1.737081766E0,3.358609915E0,4.141275883E0
3.107664083E0,-1.777036667E0,3.162495852E0,3.984215021E0
3.117688083E0,-1.683788061E0,2.834097862E0,3.836475372E0
3.127712083E0,-1.543363333E0,2.551102877E0,3.792312860E0
3.137736083E0,-1.445571899E0,2.440858603E0,3.885700464E0
3.147760083E0,-1.434243560E0,2.469523907E0,4.095343590E0
3.157784083E0,-1.511848688E0,2.678931475E0,4.357628345E0
3.167808083E0,-1.690984607E0,3.075552940E0,4.644694328E0
3.177831083E0,-1.946701050E0,3.605324984E0,4.928735733E0
3.187855083E0,-2.219345093E0,4.202874184E0,5.138162613E0
3.197879083E0,-2.439219475E0,4.789888382E0,5.234695435E0
3.207903083E0,-2.459756613E0,5.140035629E0,5.121528625E0
3.217927083E0,-2.215046883E0,5.133809566E0,4.792536259E0
3.227951083E0,-1.767735600E0,4.793118954E0,4.418010712E0
3.237975083E0,-1.274636388E0,4.225141525E0,4.150813103E0
3.247998083E0,-9.741745591E-1,3.513023853E0,4.078603745E0
3.258022083E0,-8.571795225E-1,2.767178059E0,4.226076126E0
3.268046083E0,-9.243404865E-1,2.077074051E0,4.513713837E0
3.278070083E0,-1.080013990E0,1.692778230E0,4.866302490E0
3.288094083E0,-1.249723911E0,1.700721025E0,5.143932819E0
3.298118083E0,-1.366155505E0,2.050569296E0,5.244713306E0
3.308142083E0,-1.419943929E0,2.350141525E0,5.148890495E0
3.318165083E0,-1.424380541E0,2.399548769E0,4.837129593E0
3.328189083E0,-1.388554573E0,2.229137421E0,4.461020947E0
3.338213083E0,-1.435696125E0,1.953965068E0,4.201243877E0
3.348237208E0,-1.571043253E0,1.479761004E0,4.120561123E0
3.358261208E0,-1.720363379E0,9.891166091E-1,4.176487446E0
3.368285208E0,-1.843530655E0,6.620676517E-1,4.275002956E0
3.378309208E0,-1.994114876E0,5.030526519E-1,4.346813202E0
3.388333208E0,-2.220867872E0,5.649133921E-1,4.358168602E0
3.398356208E0,-2.520158291E0,8.813500404E-1,4.243607998E0
3.408380208E0,-2.900377512E0,1.240294099E0,4.031024456E0
3.418404208E0,-3.307305336E0,1.420482874E0,3.801429749E0
3.428428208E0,-3.540329456E0,1.370843887E0,3.643030882E0
3.438452208E0,-3.638439655E0,1.126662493E0,3.589825153E0
3.448476208E0,-3.643903732E0,7.799949050E-1,3.573020697E0
3.458499208E0,-3.518023968E0,5.209562182E-1,3.563869715E0
