"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.043705708E0,1.140628052E-1,2.661465454E-1,9.727072449E0
2.053729708E0,1.218466187E-1,2.682421875E-1,9.741442566E0
2.063753708E0,1.267863464E-1,2.764750671E-1,9.736502838E0
2.073776708E0,1.336720276E-1,2.613565063E-1,9.726623383E0
2.083800708E0,1.371148682E-1,2.411485291E-1,9.742640076E0
2.093824708E0,1.282832336E-1,2.409988403E-1,9.744286652E0
2.103848708E0,1.161584473E-1,2.516267395E-1,9.729018402E0
2.113872708E0,1.236428833E-1,2.525248718E-1,9.729168091E0
2.123896708E0,1.212478638E-1,2.591111755E-1,9.740993500E0
2.133920708E0,1.348695374E-1,2.724334717E-1,9.731563110E0
2.143943708E0,1.300794983E-1,2.670446777E-1,9.736502838E0
2.153967708E0,1.387614441E-1,2.733316040E-1,9.746681671E0
2.163991708E0,1.369651794E-1,2.787203979E-1,9.730066223E0
2.174015708E0,1.354682922E-1,2.618055725E-1,9.728419647E0
2.184039708E0,1.342707825E-1,2.567161560E-1,9.724677429E0
2.194063708E0,1.056802368E-1,2.543211365E-1,9.728269958E0
2.204087708E0,1.167572021E-1,2.258802795E-1,9.728120270E0
2.214111708E0,1.233435059E-1,2.408491516E-1,9.734257507E0
2.224134708E0,1.239422607E-1,2.537223816E-1,9.735754395E0
2.234158708E0,1.371148682E-1,2.484832764E-1,9.736502838E0
2.244182708E0,1.442999268E-1,2.676434326E-1,9.746232605E0
2.254206708E0,1.354682922E-1,2.902464294E-1,9.743837585E0
2.264230708E0,1.210981750E-1,2.893482971E-1,9.733808441E0
2.274254708E0,1.151106262E-1,2.814147949E-1,9.722432098E0
2.284278708E0,1.149609375E-1,2.700384521E-1,9.722132721E0
2.294302708E0,1.176553345E-1,2.315684509E-1,9.733209686E0
2.304325708E0,1.231938171E-1,2.058219910E-1,9.732610931E0
2.314349708E0,1.254391479E-1,1.980381775E-1,9.738299103E0
2.324373708E0,1.353186035E-1,2.186952209E-1,9.726174316E0
2.334397708E0,1.445993042E-1,2.492317200E-1,9.742041321E0
2.344421583E0,1.327738953E-1,2.838098145E-1,9.730215912E0
2.354445583E0,1.266366577E-1,3.167413330E-1,9.735005951E0
2.364469583E0,1.210981750E-1,3.110531616E-1,9.732610931E0
2.374492583E0,1.279838562E-1,3.022215271E-1,9.739346924E0
2.384516583E0,1.402583313E-1,2.773731995E-1,9.741891632E0
2.394540583E0,1.378633118E-1,2.552192688E-1,9.740993500E0
2.404564583E0,1.273851013E-1,2.272274780E-1,9.737999725E0
2.414588583E0,1.275347900E-1,2.052232361E-1,9.738897858E0
2.424612583E0,1.261875916E-1,2.305206299E-1,9.742340698E0
2.434636583E0,1.173559570E-1,2.351609802E-1,9.718839569E0
2.444660583E0,1.255888367E-1,2.480342102E-1,9.724078674E0
2.454683583E0,1.314266968E-1,2.594105530E-1,9.752968597E0
2.464707583E0,1.368154907E-1,2.802172852E-1,9.731712799E0
2.474731583E0,1.390608215E-1,2.900967407E-1,9.735155640E0
2.484755583E0,1.381626892E-1,3.028202820E-1,9.756411438E0
2.494779583E0,1.254391479E-1,2.914439392E-1,9.741891632E0
2.504803583E0,1.172062683E-1,2.665956116E-1,9.737400970E0
2.514827583E0,1.213975525E-1,2.424957275E-1,9.727820892E0
2.524850583E0,1.276844788E-1,2.279759216E-1,9.736652527E0
2.534874583E0,1.281335449E-1,2.139051819E-1,9.733958130E0
2.544898583E0,1.287322998E-1,2.119592285E-1,9.729317780E0
2.554922583E0,1.294807434E-1,2.372566223E-1,9.735455017E0
2.564946583E0,1.261875916E-1,2.630030823E-1,9.735904083E0
2.574970583E0,1.380130005E-1,2.893482971E-1,9.752369843E0
2.584994583E0,1.258882141E-1,3.076103210E-1,9.735005951E0
2.595017583E0,1.246907043E-1,2.978805542E-1,9.744735718E0
2.605041583E0,1.363664246E-1,2.965333557E-1,9.733059998E0
2.615065583E0,1.291813660E-1,2.508782959E-1,9.735305328E0
2.625089583E0,1.279838562E-1,2.309696960E-1,9.740694122E0
2.635113583E0,1.206491089E-1,1.963916016E-1,9.757459259E0
2.645137583E0,1.291813660E-1,2.122586060E-1,9.734107819E0
2.655161583E0,1.225950623E-1,2.219883728E-1,9.727371826E0
2.665185583E0,1.266366577E-1,2.646496582E-1,9.735155640E0
2.675208583E0,1.148112488E-1,2.939886475E-1,9.736802216E0
2.685232583E0,1.204994202E-1,2.899470520E-1,9.739197235E0
2.695256583E0,1.288819885E-1,2.884501648E-1,9.726922760E0
2.705280583E0,1.339714050E-1,2.830613708E-1,9.751771088E0
2.715304583E0,1.348695374E-1,2.535726929E-1,9.735455017E0
2.725328583E0,1.441502380E-1,2.393522644E-1,9.733059998E0
2.735352583E0,1.344204712E-1,2.218386841E-1,9.729018402E0
2.745376583E0,1.202000427E-1,2.264790344E-1,9.723928986E0
2.755399583E0,1.187031555E-1,2.513273621E-1,9.737400970E0
2.765423583E0,1.239422607E-1,2.591111755E-1,9.739945679E0
2.775447583E0,1.270857239E-1,2.814147949E-1,9.734107819E0
2.785471583E0,1.372645569E-1,2.633024597E-1,9.728419647E0
2.795495583E0,1.327738953E-1,2.689906311E-1,9.724677429E0
2.805519583E0,1.246907043E-1,2.532733154E-1,9.742939453E0
2.815543583E0,1.260379028E-1,2.423460388E-1,9.743388519E0
2.825566583E0,1.131646729E-1,2.384541321E-1,9.748028870E0
2.835590583E0,1.202000427E-1,2.395019531E-1,9.737550659E0
2.845614583E0,1.273851013E-1,2.381547546E-1,9.736502838E0
2.855638583E0,1.366658020E-1,2.387535095E-1,9.736053772E0
2.865662583E0,1.366658020E-1,2.647993469E-1,9.727072449E0
2.875686583E0,1.191522217E-1,2.776725769E-1,9.746082916E0
2.885710583E0,1.225950623E-1,2.785707092E-1,9.735155640E0
2.895733583E0,1.300794983E-1,2.823129272E-1,9.734107819E0
2.905757583E0,1.098715210E-1,2.642005920E-1,9.740095367E0
2.915781583E0,1.103205872E-1,2.647993469E-1,9.735904083E0
2.925805583E0,1.219963074E-1,2.573149109E-1,9.745783539E0
2.935829583E0,1.401086426E-1,2.329156494E-1,9.755213928E0
2.945853583E0,1.456471252E-1,2.435435486E-1,9.740694122E0
2.955877583E0,1.351689148E-1,2.528242493E-1,9.728419647E0
2.965901583E0,1.413061523E-1,2.549198914E-1,9.736353149E0
2.975924583E0,1.221459961E-1,2.743794250E-1,9.728419647E0
2.985948583E0,1.097218323E-1,2.794688416E-1,9.733808441E0
2.995972583E0,1.125659180E-1,2.618055725E-1,9.728419647E0
3.005996583E0,1.215472412E-1,2.649490356E-1,9.735604706E0
3.016020583E0,1.378633118E-1,2.529739380E-1,9.735754395E0
3.026044583E0,1.456471252E-1,2.456391907E-1,9.732012177E0
3.036068583E0,1.302291870E-1,2.508782959E-1,9.746382294E0
3.046091583E0,1.224453735E-1,2.555186462E-1,9.748178558E0
3.056115583E0,1.272354126E-1,2.653981018E-1,9.739496613E0
3.066139583E0,1.160087585E-1,2.728825378E-1,9.733808441E0
3.076163583E0,1.228944397E-1,2.685415649E-1,9.744885406E0
3.086187583E0,1.269360352E-1,2.601589966E-1,9.749525757E0
3.096211583E0,1.266366577E-1,2.531236267E-1,9.747729492E0
3.106235583E0,1.375639343E-1,2.418969727E-1,9.742789764E0
3.116258583E0,1.366658020E-1,2.543211365E-1,9.737101593E0
3.126282583E0,1.248403931E-1,2.538720703E-1,9.733059998E0
3.136306583E0,1.139131165E-1,2.546205139E-1,9.716893616E0
3.146330583E0,1.207987976E-1,2.501298523E-1,9.722282410E0
3.156354583E0,1.204994202E-1,2.546205139E-1,9.728569336E0
3.166378583E0,1.374142456E-1,2.636018372E-1,9.724378052E0
3.176402583E0,1.375639343E-1,2.562670898E-1,9.737700348E0
3.186426583E0,1.413061523E-1,2.597099304E-1,9.736802216E0
3.196449583E0,1.368154907E-1,2.644999695E-1,9.730964355E0
3.206473583E0,1.160087585E-1,2.772235107E-1,9.740544434E0
3.216497583E0,1.160087585E-1,2.658471680E-1,9.734856262E0
3.226521583E0,1.291813660E-1,2.454895020E-1,9.738598480E0
3.236545583E0,1.222956848E-1,2.333647156E-1,9.733059998E0
3.246569583E0,1.345701599E-1,2.160008240E-1,9.741592255E0
3.256593583E0,1.445993042E-1,2.233355713E-1,9.732012177E0
3.266616583E0,1.384620667E-1,2.375559998E-1,9.734856262E0
3.276640583E0,1.224453735E-1,2.706372070E-1,9.739197235E0
3.286664583E0,1.182540894E-1,2.990780640E-1,9.745484161E0
3.296688583E0,1.248403931E-1,3.053649902E-1,9.745633850E0
3.306712583E0,1.314266968E-1,3.038681030E-1,9.736502838E0
3.316736583E0,1.172062683E-1,2.713856506E-1,9.729766846E0
3.326760583E0,1.330732727E-1,2.502795410E-1,9.730066223E0
3.336783583E0,1.386117554E-1,2.242337036E-1,9.733509064E0
3.346807083E0,1.249900818E-1,2.204914856E-1,9.732461243E0
3.356831083E0,1.146615601E-1,2.374063110E-1,9.735305328E0
3.366855083E0,1.221459961E-1,2.579136658E-1,9.720635834E0
3.376879083E0,1.252894592E-1,2.752775574E-1,9.735005951E0
3.386903083E0,1.245410156E-1,2.736309814E-1,9.749076691E0
3.396927083E0,1.315763855E-1,2.853067017E-1,9.738897858E0
3.406950083E0,1.341210938E-1,2.787203979E-1,9.742939453E0
3.416974083E0,1.405577087E-1,2.667453003E-1,9.727371826E0
3.426998083E0,1.266366577E-1,2.553689575E-1,9.727820892E0
3.437022083E0,1.225950623E-1,2.456391907E-1,9.737400970E0
3.447046083E0,1.095721436E-1,2.546205139E-1,9.725725250E0
3.457070083E0,1.200503540E-1,2.505789185E-1,9.727521515E0
3.467094083E0,1.252894592E-1,2.445913696E-1,9.731114044E0
3.477118083E0,1.350192261E-1,2.650987244E-1,9.723629608E0
3.487141083E0,1.341210938E-1,2.610571289E-1,9.737400970E0
3.497165083E0,1.410067749E-1,2.676434326E-1,9.738897858E0
3.507189083E0,1.264869690E-1,2.745291138E-1,9.734107819E0
3.517213083E0,1.230441284E-1,2.746788025E-1,9.750872955E0
3.527237083E0,1.146615601E-1,2.731819153E-1,9.745633850E0
3.537261083E0,1.230441284E-1,2.574645996E-1,9.731712799E0
3.547285083E0,1.294807434E-1,2.462379456E-1,9.745035095E0
3.557308083E0,1.216969299E-1,2.501298523E-1,9.750723267E0
3.567332083E0,1.224453735E-1,2.387535095E-1,9.735754395E0
3.577356083E0,1.269360352E-1,2.463876343E-1,9.731712799E0
3.587380083E0,1.372645569E-1,2.501298523E-1,9.738149414E0
3.597404083E0,1.261875916E-1,2.806663513E-1,9.735455017E0
3.607428083E0,1.191522217E-1,2.767744446E-1,9.727970581E0
3.617452083E0,1.209484863E-1,2.686912537E-1,9.740843811E0
3.627475083E0,1.312770081E-1,2.760260010E-1,9.740843811E0
3.637499083E0,1.312770081E-1,2.628533936E-1,9.735005951E0
3.647523083E0,1.381626892E-1,2.564167786E-1,9.737400970E0
3.657547083E0,1.270857239E-1,2.520758057E-1,9.733359375E0
3.667571083E0,1.258882141E-1,2.489323425E-1,9.738598480E0
3.677595083E0,1.284329224E-1,2.586621094E-1,9.737251282E0
3.687619083E0,1.173559570E-1,2.570155334E-1,9.731413422E0
3.697642083E0,1.127156067E-1,2.607577515E-1,9.745633850E0
3.707666083E0,1.297801208E-1,2.658471680E-1,9.740245056E0
3.717690083E0,1.345701599E-1,2.647993469E-1,9.733658752E0
3.727714083E0,1.299298096E-1,2.546205139E-1,9.739047546E0
3.737738083E0,1.291813660E-1,2.745291138E-1,9.747280426E0
3.747762083E0,1.254391479E-1,2.637515259E-1,9.742041321E0
3.757786083E0,1.285826111E-1,2.689906311E-1,9.733808441E0
3.767809083E0,1.245410156E-1,2.649490356E-1,9.730964355E0
3.777833083E0,1.318757629E-1,2.550695801E-1,9.747280426E0
3.787857083E0,1.360670471E-1,2.414479065E-1,9.737850037E0
3.797881083E0,1.297801208E-1,2.505789185E-1,9.735455017E0
3.807905083E0,1.242416382E-1,2.472857666E-1,9.740245056E0
3.817929083E0,1.210981750E-1,2.630030823E-1,9.737850037E0
3.827953083E0,1.239422607E-1,2.769241333E-1,9.739496613E0
3.837976083E0,1.249900818E-1,2.695893860E-1,9.748627625E0
3.848000083E0,1.191522217E-1,2.637515259E-1,9.745334473E0
3.858024083E0,1.317260742E-1,2.644999695E-1,9.741292877E0
3.868048083E0,1.359173584E-1,2.532733154E-1,9.741143188E0
3.878072083E0,1.243913269E-1,2.480342102E-1,9.726174316E0
3.888096083E0,1.333726501E-1,2.552192688E-1,9.749076691E0
3.898120083E0,1.305285645E-1,2.570155334E-1,9.749525757E0
3.908143083E0,1.269360352E-1,2.706372070E-1,9.738748169E0
3.918167083E0,1.196012878E-1,2.610571289E-1,9.727521515E0
3.928191083E0,1.207987976E-1,2.570155334E-1,9.732910309E0
3.938215083E0,1.333726501E-1,2.564167786E-1,9.739945679E0
3.948239083E0,1.299298096E-1,2.559677124E-1,9.743089142E0
3.958263083E0,1.273851013E-1,2.594105530E-1,9.743687897E0
3.968287083E0,1.381626892E-1,2.627037048E-1,9.746082916E0
3.978311083E0,1.404080200E-1,2.863545227E-1,9.724378052E0
3.988334083E0,1.251397705E-1,2.830613708E-1,9.733658752E0
3.998358083E0,1.228944397E-1,2.775228882E-1,9.720935211E0
4.008382083E0,1.272354126E-1,2.540217590E-1,9.719737701E0
4.018406083E0,1.212478638E-1,2.523751831E-1,9.732610931E0
4.028430083E0,1.359173584E-1,2.396516418E-1,9.741592255E0
4.038454083E0,1.350192261E-1,2.300715637E-1,9.739496613E0
4.048478083E0,1.501377869E-1,2.412982178E-1,9.742191010E0
