"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.827540375E0,-2.797602177E0,3.145880222E0,1.655036211E0
2.837564375E0,-3.043193579E0,3.430864811E0,1.573107481E0
2.847588375E0,-3.392905235E0,3.451384783E0,1.524468899E0
2.857611375E0,-3.689021111E0,3.279925108E0,1.501064181E0
2.867635375E0,-3.858275414E0,3.047838449E0,1.486236453E0
2.877659375E0,-3.911611319E0,2.823572159E0,1.397759676E0
2.887682375E0,-3.936900377E0,2.637674332E0,1.275611758E0
2.897706375E0,-4.002067566E0,2.580150604E0,9.632575512E-1
2.907730375E0,-4.059472561E0,2.830753326E0,5.620949864E-1
2.917754375E0,-4.155647755E0,3.157082319E0,3.148311377E-1
2.927777375E0,-4.266100407E0,3.510783434E0,2.042144537E-1
2.937801375E0,-4.349307537E0,3.833618402E0,1.618454307E-1
2.947825375E0,-4.452774525E0,4.023538589E0,1.706738621E-1
2.957848375E0,-4.537421227E0,4.087089062E0,3.664602712E-2
2.967872375E0,-4.601955891E0,4.190940857E0,-2.121541947E-1
2.977896375E0,-4.650420189E0,4.420546532E0,-5.018150210E-1
2.987919375E0,-4.736472607E0,4.598591805E0,-8.012483716E-1
2.997943375E0,-4.843899727E0,4.754513741E0,-1.090889335E0
3.007967375E0,-4.966911793E0,4.783082962E0,-1.322399497E0
3.017991375E0,-5.074266911E0,4.745093346E0,-1.498275757E0
3.028014375E0,-5.115282536E0,4.680510998E0,-1.620061517E0
3.038038375E0,-5.106386662E0,4.557104588E0,-1.746617556E0
3.048062375E0,-5.051954269E0,4.401615620E0,-1.988655806E0
3.058085375E0,-4.922777176E0,4.104715347E0,-2.280579090E0
3.068109375E0,-4.747647285E0,3.747832775E0,-2.629245520E0
3.078133375E0,-4.578921795E0,3.474515438E0,-3.054326534E0
3.088157375E0,-4.497148991E0,3.155894518E0,-3.466935396E0
3.098180375E0,-4.409080505E0,2.869873047E0,-3.832252264E0
3.108204375E0,-4.322895050E0,2.826924801E0,-4.159230232E0
3.118228375E0,-4.275595188E0,2.951626062E0,-4.470533848E0
3.128251375E0,-4.247089863E0,3.190900087E0,-4.846875191E0
3.138275375E0,-4.142923355E0,3.479514122E0,-5.271926403E0
3.148299375E0,-3.948063374E0,3.728749752E0,-5.737392426E0
3.158322375E0,-3.613527775E0,3.929828405E0,-6.262591362E0
3.168346375E0,-3.169991493E0,3.959586859E0,-6.802753925E0
3.178370375E0,-2.683735847E0,3.882600784E0,-7.348087311E0
3.188394375E0,-2.205453873E0,3.899958849E0,-7.871591568E0
3.198417375E0,-1.832188249E0,4.167945385E0,-8.261710167E0
3.208441375E0,-1.577065587E0,4.661545753E0,-8.392537117E0
3.218465375E0,-1.444994688E0,5.393946171E0,-8.275444031E0
3.228488375E0,-1.344207525E0,6.140836239E0,-7.986787796E0
3.238512375E0,-1.099278688E0,6.790565014E0,-7.724643230E0
3.248536375E0,-6.501204967E-1,7.167655945E0,-7.622043610E0
3.258560375E0,-4.717654362E-2,7.229057789E0,-7.656019211E0
3.268583375E0,6.660996079E-1,6.994567394E0,-7.645365715E0
3.278607375E0,1.312543035E0,6.609910011E0,-7.600000381E0
3.288631375E0,1.746824622E0,6.344287872E0,-7.474124908E0
3.298654375E0,2.078610420E0,6.293231964E0,-7.215031147E0
